school_id,name,address,school_type,region,total_students,total_posts,edu_office_code,edu_office_name,admin_standard_code,jurisdiction_org_name,road_address,road_address_detail,phone,homepage_url,coed_type,hs_general_type,anniversary_date,modified_date,school_level,founded_date,foundation_type,main_branch,operation_status,address_lot,latitude,longitude
B000011929,배문고등학교,서울특별시 용산구 효창원로 258,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010169,서울특별시교육청,서울특별시 용산구 효창원로 258,(서계동),02-3480-7100,http://www.baemoon.hs.kr,남,일반계,19551231,20230615,고등학교,19551231,사립,본교,운영,서울특별시 용산구 서계동 259-3,37.54999783,126.9639041
B000008252,배문중학교,서울특별시 용산구 효창원로 258,중학교,서울특별시,0,0,B10,서울특별시교육청,7061101,서울특별시중부교육지원청,서울특별시 용산구 효창원로 258,/ 배문중학교 (서계동),02-3480-7243,http://www.baemoon.ms.kr,남,일반계,19540522,20230615,중학교,19550317,사립,본교,운영,서울특별시 용산구 서계동 259-3,37.54991872,126.9639041
B000013490,배재고등학교,서울특별시 강동구 고덕로 227,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010170,서울특별시교육청,서울특별시 강동구 고덕로 227,(고덕동/배재중 고등학교),02-428-1885,www.paichai.hs.kr,남,일반계,18850608,20230615,고등학교,18850608,사립,본교,운영,서울특별시 강동구 고덕동 313,37.55505939,127.1502473
B000008295,배재중학교,서울특별시 강동구 고덕로 227,중학교,서울특별시,0,0,B10,서울특별시교육청,7130181,서울특별시강동송파교육지원청,서울특별시 강동구 고덕로 227,(고덕동/ 배재중학교),02-429-1885,http://paichai.sen.ms.kr,남,일반계,18850608,20230615,중학교,18850803,사립,본교,운영,서울특별시 강동구 고덕동 313,37.55505939,127.1502473
B000011920,배화여자고등학교,서울특별시 종로구 필운대로1길 34,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010171,서울특별시교육청,서울특별시 종로구 필운대로1길 34,(필운동/배화여자고등학교),02-724-0300,http://paiwha.sen.hs.kr/,여,일반계,18981002,20230615,고등학교,18981002,사립,본교,운영,서울특별시 종로구 필운동 12,37.57954401,126.9672919
B000008236,배화여자중학교,서울특별시 종로구 필운대로1길 34,중학교,서울특별시,0,0,B10,서울특별시교육청,7061102,서울특별시중부교육지원청,서울특별시 종로구 필운대로1길 34,/ 배화여자중학교 (필운동),02-725-6451,http://www.paiwha.ms.kr,여,일반계,18981002,20230615,중학교,18981002,사립,본교,운영,서울특별시 종로구 필운동 12,37.57954401,126.9672919
B000008327,백석중학교,서울특별시 강서구 등촌로51나길 35,중학교,서울특별시,0,0,B10,서울특별시교육청,7081496,서울특별시강서양천교육지원청,서울특별시 강서구 등촌로51나길 35,(등촌동/백석중학교),02-2644-2886,baekseok.sen.ms.kr,남여공학,일반계,19830418,20230615,중학교,19821209,공립,본교,운영,서울특별시 강서구 등촌동 520-5,37.54829091,126.8589539
B000012008,백암고등학교,서울특별시 양천구 신정로13길 16,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010172,서울특별시교육청,서울특별시 양천구 신정로13길 16,/ 백암고등학교 (신정동),02-2696-0110,http://baegam.sen.hs.kr,남여공학,일반계,19841217,20230615,고등학교,19840409,사립,본교,운영,서울특별시 양천구 신정동 733,37.51219626,126.844377
B000008196,백운중학교,서울특별시 도봉구 도봉로129길 50,중학교,서울특별시,0,0,B10,서울특별시교육청,7051182,서울특별시북부교육지원청,서울특별시 도봉구 도봉로129길 50,(쌍문동),02-998-4035,http://www.baekwoon.ms.kr,남여공학,일반계,19920506,20230615,중학교,19920301,공립,본교,운영,서울특별시 도봉구 쌍문동 68-2,37.65640592,127.0359041
B000008455,번동중학교,서울특별시 강북구 오현로35길 87,중학교,서울특별시,0,0,B10,서울특별시교육청,7121344,서울특별시성북강북교육지원청,서울특별시 강북구 오현로35길 87,(번동/번동중학교),02-945-0168,http://www.beondong.ms.kr,남여공학,일반계,19920428,20230615,중학교,19920301,공립,본교,운영,서울특별시 강북구 번동 231,37.63244533,127.0362077
B000012082,보성고등학교,서울특별시 송파구 양재대로 1278,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010173,서울특별시교육청,서울특별시 송파구 양재대로 1278,(방이동/보성중고등학교),02-2152-2430,http://posung.sen.hs.kr,남,일반계,19060905,20230615,고등학교,19060905,사립,본교,운영,서울특별시 송파구 방이동 89-22,37.52008989,127.1357293
B000011930,보성여자고등학교,서울특별시 용산구 신흥로3가길 66,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010174,서울특별시교육청,서울특별시 용산구 신흥로3가길 66,/ 보성여자고등학교 (용산동2가),7040003030,http://www.bosung.hs.kr,여,일반계,19071010,20230615,고등학교,19071010,사립,본교,운영,서울특별시 용산구 용산동2가 1-1123,37.54308154,126.9842996
B000008254,보성여자중학교,서울특별시 용산구 신흥로3가길 66,중학교,서울특별시,0,0,B10,서울특별시교육청,7061103,서울특별시중부교육지원청,서울특별시 용산구 신흥로3가길 66,(용산동2가),070-4000-3130,www.bosung-g.ms.kr,여,일반계,19071010,20230615,중학교,19071010,사립,본교,운영,서울특별시 용산구 용산동2가 1-1123,37.54308154,126.9842842
B000008276,보성중학교,서울특별시 송파구 양재대로 1278,중학교,서울특별시,0,0,B10,서울특별시교육청,7130182,서울특별시강동송파교육지원청,서울특별시 송파구 양재대로 1278,(방이동/보성중고등학교),02-2152-2513,http://posung.sen.ms.kr/,남,일반계,19060905,20230615,중학교,19060905,사립,본교,운영,서울특별시 송파구 방이동 89-22,37.52008989,127.1357293
B000013489,보인고등학교,서울특별시 송파구 오금로49길 18,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010813,서울특별시교육청,서울특별시 송파구 오금로49길 18,/ 보인고등학교 (오금동),02-2043-6021,http://www.boin.hs.kr,남,일반계,19080608,20230615,고등학교,19080608,사립,본교,운영,서울특별시 송파구 오금동 162,37.4975692,127.1395178
B000008278,보인중학교,서울특별시 송파구 오금로49길 18,중학교,서울특별시,0,0,B10,서울특별시교육청,7130183,서울특별시강동송파교육지원청,서울특별시 송파구 오금로49길 18,(오금동/ 보인중고등학교),02-449-6017,http://www.boin.ms.kr,남,일반계,19080608,20230615,중학교,19080608,사립,본교,운영,서울특별시 송파구 오금동 162,37.4975692,127.1395178
B000008394,봉림중학교,서울특별시 관악구 장군봉길 72,중학교,서울특별시,0,0,B10,서울특별시교육청,7132139,서울특별시동작관악교육지원청,서울특별시 관악구 장군봉길 72,(봉천동),02-888-1281,http://www.bongrim.ms.kr,남여공학,일반계,19890421,20230615,중학교,19881224,공립,본교,운영,서울특별시 관악구 봉천동 1531-38,37.48119817,126.9377027
B000008318,봉영여자중학교,서울특별시 양천구 목동동로2길 68,중학교,서울특별시,0,0,B10,서울특별시교육청,7081520,서울특별시강서양천교육지원청,서울특별시 양천구 목동동로2길 68,(신정동/봉영여자중학교),02-2648-7123,bongyoung.sen.ms.kr,여,일반계,19511008,20230615,중학교,19511008,사립,본교,운영,서울특별시 양천구 신정동 325-8,37.50921598,126.8601984
B000008397,봉원중학교,서울특별시 관악구 관악로24가길 15,중학교,서울특별시,0,0,B10,서울특별시교육청,7132140,서울특별시동작관악교육지원청,서울특별시 관악구 관악로24가길 15,/ 봉원중학교 (봉천동/봉원중학교),02-879-1542,https://bongwon.sen.ms.kr,남여공학,일반계,19691111,20230615,중학교,19691111,공립,본교,운영,서울특별시 관악구 봉천동 25-19,37.48410274,126.9588909
B000008365,봉은중학교,서울특별시 강남구 영동대로128길 59,중학교,서울특별시,0,0,B10,서울특별시교육청,7091431,서울특별시강남서초교육지원청,서울특별시 강남구 영동대로128길 59,(삼성동),02-547-5628,http://www.bongeun.ms.kr/,남여공학,일반계,19860429,20230615,중학교,19860129,공립,본교,운영,서울특별시 강남구 삼성동 82-7,37.51897667,127.0623894
B000008101,봉화중학교,서울특별시 중랑구 망우로70길 89,중학교,서울특별시,0,0,B10,서울특별시교육청,7021129,서울특별시동부교육지원청,서울특별시 중랑구 망우로70길 89,(망우동/봉화중학교),02-433-3180,http://www.ibonghwa.ms.kr,남여공학,일반계,19850501,20230615,중학교,19850501,공립,본교,운영,서울특별시 중랑구 망우동 122-1,37.59582753,127.1043156
B000008191,북서울중학교,서울특별시 도봉구 도봉로169가길 33,중학교,서울특별시,0,0,B10,서울특별시교육청,7051183,서울특별시북부교육지원청,서울특별시 도봉구 도봉로169가길 33,(도봉동),02-956-1004,https://bukseoul.sen.ms.kr,남여공학,일반계,19851208,20230615,중학교,19841208,공립,본교,운영,서울특별시 도봉구 도봉동 585,37.68154186,127.0428342
B000008441,북악중학교,서울특별시 성북구 정릉로12길 41,중학교,서울특별시,0,0,B10,서울특별시교육청,7121345,서울특별시성북강북교육지원청,서울특별시 성북구 정릉로12길 41,(정릉동/북악중학교),02-910-2311,http://www.bugak.ms.kr,남여공학,일반계,19840427,20230615,중학교,19840110,공립,본교,운영,서울특별시 성북구 정릉동 640-3,37.60700905,127.0016095
B000008119,불광중학교,서울특별시 은평구 불광로 180,중학교,서울특별시,0,0,B10,서울특별시교육청,7031187,서울특별시서부교육지원청,서울특별시 은평구 불광로 180,/ 불광중학교 (불광동),02-384-6591,http://bulgwang.ms.kr,남여공학,일반계,19740920,20230615,중학교,19740920,공립,본교,운영,서울특별시 은평구 불광동 173,37.62320355,126.9321291
B000011968,불암고등학교,서울특별시 노원구 중계로 155,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010736,서울특별시교육청,서울특별시 노원구 중계로 155,(중계동),02-936-7500,http://www.buram.hs.kr,남여공학,일반계,20050301,20230615,고등학교,20050301,공립,본교,운영,서울특별시 노원구 중계동 364-10,37.64915853,127.0803058
B000008207,불암중학교,서울특별시 노원구 한글비석로5길 45,중학교,서울특별시,0,0,B10,서울특별시교육청,7051184,서울특별시북부교육지원청,서울특별시 노원구 한글비석로5길 45,/ 불암중학교 (하계동),02-975-4047,http://bulam.ms.kr,남여공학,일반계,19930301,20251130,중학교,19921227,공립,본교,운영,서울특별시 노원구 하계동 288-3,37.64573547,127.0734572
B000008384,사당중학교,서울특별시 동작구 사당로9가길 58,중학교,서울특별시,0,0,B10,서울특별시교육청,7132141,서울특별시동작관악교육지원청,서울특별시 동작구 사당로9가길 58,/ 사당중학교 (사당동),02-537-7157,http://sadang.sen.ms.kr,남여공학,일반계,19840502,20230615,중학교,19840109,공립,본교,운영,서울특별시 동작구 사당동 209-16,37.48776119,126.9685407
B000011959,삼각산고등학교,서울특별시 강북구 삼양로19길 40,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010985,서울특별시교육청,서울특별시 강북구 삼양로19길 40,(미아동/삼각산고등학교),02-980-2290,http://samgaksan.hs.kr,남여공학,일반계,20110301,20230615,고등학교,20110301,공립,본교,운영,서울특별시 강북구 미아동 812-4,37.61628573,127.0201333
B000008453,삼각산중학교,서울특별시 강북구 삼양로19길 141,중학교,서울특별시,0,0,B10,서울특별시교육청,7121346,서울특별시성북강북교육지원청,서울특별시 강북구 삼양로19길 141,/ 삼각산중학교 (미아동),02-944-4999,www.samgaksan.ms.kr,남여공학,일반계,20030301,20230615,중학교,20030106,공립,본교,운영,서울특별시 강북구 미아동 1353-10,37.61614897,127.0145684
B000008435,삼선중학교,서울특별시 성북구 동소문로3길 69,중학교,서울특별시,0,0,B10,서울특별시교육청,7121347,서울특별시성북강북교육지원청,서울특별시 성북구 동소문로3길 69,(동소문동4가/삼선중학교),02-742-1147,http://www.samseon.ms.kr,남,일반계,19600503,20230615,중학교,19600219,공립,본교,운영,서울특별시 성북구 동소문동1가 140-1,37.59174763,127.0078716
B000012045,삼성고등학교,서울특별시 관악구 신림로 41,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010081,서울특별시교육청,서울특별시 관악구 신림로 41,(신림동),02-871-7583,http://www.samsung.hs.kr,남여공학,일반계,19860112,20230615,고등학교,19860112,공립,본교,운영,서울특별시 관악구 신림동 222,37.46913998,126.9436438
B000008402,삼성중학교,서울특별시 관악구 신림로3가길 39-24,중학교,서울특별시,0,0,B10,서울특별시교육청,7132142,서울특별시동작관악교육지원청,서울특별시 관악구 신림로3가길 39-24,(신림동/삼성중학교),02-871-6242/6243,http://samsung.sen.ms.kr,남여공학,일반계,19700801,20230615,중학교,19701002,공립,본교,운영,서울특별시 관악구 신림동 220-1,37.4676059,126.9425132
B000008321,삼정중학교,서울특별시 강서구 금낭화로 210,중학교,서울특별시,0,0,B10,서울특별시교육청,7081497,서울특별시강서양천교육지원청,서울특별시 강서구 금낭화로 210,(방화동/삼정중학교),02-2666-6033,http://samjeong.sen.ms.kr,남여공학,일반계,19940504,20230615,중학교,19940105,공립,본교,운영,서울특별시 강서구 방화동 856,37.5814869,126.8106015
B000008205,상경중학교,서울특별시 노원구 동일로227길 61,중학교,서울특별시,0,0,B10,서울특별시교육청,7051185,서울특별시북부교육지원청,서울특별시 노원구 동일로227길 61,(상계동/ 상경중학교),02-939-3951,https://sanggyung.sen.ms.kr/,남여공학,일반계,19890427,20230615,중학교,19881224,공립,본교,운영,서울특별시 노원구 상계동 653,37.66714877,127.0537053
B000011967,상계고등학교,서울특별시 노원구 노해로 432,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010082,서울특별시교육청,서울특별시 노원구 노해로 432,(상계동/ 상계고등학교),02-6477-0700,http://sanggye.sen.hs.kr,남,일반계,19880428,20230615,고등학교,19871215,공립,본교,운영,서울특별시 노원구 상계동 738,37.65272468,127.0554534
B000008219,상계제일중학교,서울특별시 노원구 덕릉로86길 29-15,중학교,서울특별시,0,0,B10,서울특별시교육청,7051186,서울특별시북부교육지원청,서울특별시 노원구 덕릉로86길 29-15,/ 상계제일중학교 (중계동),02-930-3543,http://www.sanggyejeil.ms.kr,남여공학,일반계,19710116,20230615,중학교,19710116,공립,본교,운영,서울특별시 노원구 중계동 132,37.6610756,127.0780785
B000008211,상계중학교,서울특별시 노원구 노원로 398,중학교,서울특별시,0,0,B10,서울특별시교육청,7051187,서울특별시북부교육지원청,서울특별시 노원구 노원로 398,(상계동/ 상계중학교),02-936-6450,http://sanggye.sen.ms.kr,남여공학,일반계,19860501,20230615,중학교,19860301,공립,본교,운영,서울특별시 노원구 상계동 195-5,37.65260154,127.0689222
B000008382,상도중학교,서울특별시 동작구 사당로2가길 72,중학교,서울특별시,0,0,B10,서울특별시교육청,7132143,서울특별시동작관악교육지원청,서울특별시 동작구 사당로2가길 72,/ 상도중학교 (사당동),02-5808-900,http://seoulsangdo.sen.ms.kr,남여공학,일반계,19681023,20230615,중학교,19681023,공립,본교,운영,서울특별시 동작구 사당동 181-20,37.4909219,126.9614756
B000011982,상명고등학교,서울특별시 노원구 덕릉로 553,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010593,서울특별시교육청,서울특별시 노원구 덕릉로 553,(중계동),02-971-6211,http://www.sangmyung.hs.kr,남여공학,일반계,19370517,20230615,고등학교,19371201,사립,본교,운영,서울특별시 노원구 중계동 515,37.64954781,127.0680416
B000011923,상명대학교사범대학부속여자고등학교,서울특별시 종로구 홍지문2길 20,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010178,서울특별시교육청,서울특별시 종로구 홍지문2길 20,"(홍지동,상명대학교)",02-396-6302,http://sangmyung-agh.sen.hs.kr,여,일반계,19670307,20230615,고등학교,19661219,사립,본교,운영,서울특별시 종로구 홍지동 7-1,37.60410891,126.9551595
B000008237,상명대학교사범대학부속여자중학교,서울특별시 종로구 홍지문2길 20,중학교,서울특별시,0,0,B10,서울특별시교육청,7061104,서울특별시중부교육지원청,서울특별시 종로구 홍지문2길 20,(홍지동),02-394-8672,https://sangmyung-agm.sen.ms.kr,여,일반계,19661117,20230615,중학교,19661117,사립,본교,운영,서울특별시 종로구 홍지동 7-1,37.60410891,126.9551595
B000008227,상명중학교,서울특별시 노원구 덕릉로 553,중학교,서울특별시,0,0,B10,서울특별시교육청,7051188,서울특별시북부교육지원청,서울특별시 노원구 덕릉로 553,/ 상명중학교 (중계동),02-971-6213,http://sangmyung.sen.ms.kr,남여공학,일반계,19371201,20230615,중학교,19371201,사립,본교,운영,서울특별시 노원구 중계동 515,37.64954781,127.0680416
B000012057,상문고등학교,서울특별시 서초구 명달로 45,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010179,서울특별시교육청,서울특별시 서초구 명달로 45,(방배동/상문고등학교),02-586-3141,http://www.sangmoon.hs.kr,남,일반계,19721223,20230615,고등학교,19721223,사립,본교,운영,서울특별시 서초구 방배동 1000-1,37.47975543,127.0039168
B000008107,상봉중학교,서울특별시 중랑구 상봉중앙로8나길 28,중학교,서울특별시,0,0,B10,서울특별시교육청,7021130,서울특별시동부교육지원청,서울특별시 중랑구 상봉중앙로8나길 28,(상봉동),02-436-4316,https://sangbong.sen.ms.kr,남여공학,일반계,20010506,20230615,중학교,20010506,공립,본교,운영,서울특별시 중랑구 상봉동 282,37.60152799,127.0901246
B000008122,상신중학교,서울특별시 은평구 증산로15길 61,중학교,서울특별시,0,0,B10,서울특별시교육청,7031188,서울특별시서부교육지원청,서울특별시 은평구 증산로15길 61,(신사동),02-305-5139,http://sangsin.sen.ms.kr,남여공학,일반계,19850506,20230615,중학교,19841208,공립,본교,운영,서울특별시 은평구 신사동 141,37.58978547,126.9064249
B000013470,상암고등학교,서울특별시 마포구 월드컵북로 445,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010806,서울특별시교육청,서울특별시 마포구 월드컵북로 445,(상암동),02-373-0041,http://www.sangam.hs.kr,남여공학,일반계,20070510,20230615,고등학교,20070104,공립,본교,운영,서울특별시 마포구 상암동 1659,37.58138322,126.8833945
B000008153,상암중학교,서울특별시 마포구 상암산로1길 26,중학교,서울특별시,0,0,B10,서울특별시교육청,7031189,서울특별시서부교육지원청,서울특별시 마포구 상암산로1길 26,(상암동),02-375-5300,http://sangam.sen.ms.kr,남여공학,해당없음,20070605,20230615,중학교,20070301,공립,본교,운영,서울특별시 마포구 상암동 1657,37.57905692,126.8875508
B000008204,상원중학교,서울특별시 노원구 수락산로 182,중학교,서울특별시,0,0,B10,서울특별시교육청,7051189,서울특별시북부교육지원청,서울특별시 노원구 수락산로 182,(상계동),02-930-0761,http://sangwon.sen.ms.kr,남여공학,일반계,19930607,20230615,중학교,19930115,공립,본교,운영,서울특별시 노원구 상계동 632,37.67176621,127.0595044
B000011361,상일미디어고등학교,서울특별시 강동구 천호대로219길 61,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010916,서울특별시교육청,서울특별시 강동구 천호대로219길 61,/ 상일미디어고등학교 (상일동),02-428-0733,http://www.sangilmedia.hs.kr,남여공학,전문계,19841006,20230903,고등학교,19831226,사립,본교,운영,서울특별시 강동구 상일동 189,37.54858748,127.1708235
B000012093,상일여자고등학교,서울특별시 강동구 천호대로219길 61,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010181,서울특별시교육청,서울특별시 강동구 천호대로219길 61,/ 상일여자고등학교 (상일동),02-428-0435,http://sangil.hs.kr,여,일반계,19791006,20230615,고등학교,19791006,사립,본교,운영,서울특별시 강동구 상일동 189,37.54858748,127.1708235
B000008297,상일중학교,서울특별시 강동구 천호대로219길 61,중학교,서울특별시,0,0,B10,서울특별시교육청,7130275,서울특별시강동송파교육지원청,서울특별시 강동구 천호대로219길 61,(상일동/ 상일여자중학교),02-428-0735,http://sangil.sen.ms.kr,남여공학,일반계,19790221,20240414,중학교,19790221,사립,본교,운영,서울특별시 강동구 상일동 189,37.54858748,127.1708235
B000008379,상현중학교,서울특별시 동작구 사당로2길 2-19,중학교,서울특별시,0,0,B10,서울특별시교육청,7132144,서울특별시동작관악교육지원청,서울특별시 동작구 사당로2길 2-19,(상도동),02-815-5375,http://www.sanghyun.ms.kr,남여공학,일반계,19681002,20230615,중학교,19680806,공립,본교,운영,서울특별시 동작구 상도동 111-52,37.49398955,126.9603433
B000011972,서라벌고등학교,서울특별시 노원구 한글비석로5길 18,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010182,서울특별시교육청,서울특별시 노원구 한글비석로5길 18,/ (중계1동 313/ 서라벌고등학교) ,02-2092-2200,http://sorabol.sen.hs.kr,남,일반계,19560305,20230615,고등학교,19560305,사립,본교,운영,서울특별시 노원구 중계동 313,37.64525653,127.0758406
B000008459,서라벌중학교,서울특별시 강북구 삼양로155길 37-9,중학교,서울특별시,0,0,B10,서울특별시교육청,7121362,서울특별시성북강북교육지원청,서울특별시 강북구 삼양로155길 37-9,/ 서라벌중학교 (우이동),070-8280-4600,http://sorabol.sen.ms.kr,남,일반계,19560305,20251228,중학교,19560305,사립,본교,운영,서울특별시 강북구 우이동 103-9,37.65698403,127.0114883
B000012058,서문여자고등학교,서울특별시 서초구 동광로12길 84,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010183,서울특별시교육청,서울특별시 서초구 동광로12길 84,(방배동/서문여자고등학교),02-599-6061,http://suhmoon.sen.hs.kr,여,일반계,19721229,20230615,고등학교,19721229,사립,본교,운영,서울특별시 서초구 방배동 1514,37.489231,126.9854867
B000008354,서문여자중학교,서울특별시 서초구 동광로12길 84,중학교,서울특별시,0,0,B10,서울특별시교육청,7091451,서울특별시강남서초교육지원청,서울특별시 서초구 동광로12길 84,(방배동),02-3015-3600,https://suhmoon.sen.ms.kr/,여,일반계,19781229,20230615,중학교,19781229,사립,본교,운영,서울특별시 서초구 방배동 1514,37.489231,126.9854867
B000011345,서서울생활과학고등학교,서울특별시 구로구 오리로 1355-10,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010721,서울특별시교육청,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),02-2613-5272,http://ssls.sen.hs.kr,남여공학,전문계,19720331,20230615,고등학교,19720305,사립,본교,운영,서울특별시 구로구 궁동 35,37.50382919,126.8282007
B000008135,서연중학교,서울특별시 서대문구 연희로11마길 9-6,중학교,서울특별시,0,0,B10,서울특별시교육청,7031190,서울특별시서부교육지원청,서울특별시 서대문구 연희로11마길 9-6,(연희동),02-332-7376,http://seoyun.sen.ms.kr,남여공학,일반계,19850506,20230615,중학교,19841208,공립,본교,운영,서울특별시 서대문구 연희동 267-1,37.56822527,126.9273336
B000008347,서운중학교,서울특별시 서초구 서운로 115,중학교,서울특별시,0,0,B10,서울특별시교육청,7091432,서울특별시강남서초교육지원청,서울특별시 서초구 서운로 115,(서초동/서운중학교),02-3473-2701,http://www.seoun.ms.kr,남여공학,일반계,19820501,20230615,중학교,19820107,공립,본교,운영,서울특별시 서초구 서초동 1325-1,37.49394851,127.0245382
A_7010561,서울경운학교,서울특별시 종로구 삼일대로 454,특수학교,서울특별시,0,0,B10,서울특별시교육청,7010561,서울특별시교육청,서울특별시 종로구 삼일대로 454,(경운동),02-3668-5100,http://www.gyeongun.sc.kr,남여공학,해당없음,20020322,20230627,특수학교,20020301,공립,,,,37.5748296,126.9877469
B000012052,서울고등학교,서울특별시 서초구 효령로 197,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010083,서울특별시교육청,서울특별시 서초구 효령로 197,(서초동/서울고등학교),02-582-8151,http://seoul.sen.hs.kr,남,일반계,19460201,20230615,고등학교,19460201,공립,본교,운영,서울특별시 서초구 서초동 1526-1,37.4837135,127.0054461
B000011348,서울공업고등학교,서울특별시 동작구 대방동1길 46,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010278,서울특별시교육청,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),02-2082-1810,http://seoul-th.sen.hs.kr,남여공학,전문계,18990505,20230615,고등학교,18990505,공립,본교,운영,서울특별시 동작구 대방동 390-5,37.50190126,126.9223834
B000011801,서울공연예술고등학교,서울특별시 구로구 오리로22나길 16-26,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010906,서울특별시교육청,서울특별시 구로구 오리로22나길 16-26,/ 서울공연예술고등학교 (궁동),02-3281-9760,http://sopa.hs.kr,남여공학,일반계,19661002,20230615,고등학교,19660306,사립,본교,운영,서울특별시 구로구 궁동 147-1,37.49993066,126.8326087
B000011789,서울과학고등학교,서울특별시 종로구 혜화로 63,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010084,서울특별시교육청,서울특별시 종로구 혜화로 63,(명륜1가),02-740-6299,http://www.sshs.hs.kr,남여공학,일반계,19880914,20230615,고등학교,19880914,공립,본교,운영,서울특별시 종로구 명륜1가 1,37.59154805,126.9984363
B000011351,서울관광고등학교,서울특별시 관악구 은천로15길 25,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010739,서울특별시교육청,서울특별시 관악구 은천로15길 25,(봉천동/서울관광고등학교),02-886-9165,http://seoul-tour.sen.hs.kr,남여공학,전문계,19780315,20230615,고등학교,19780315,사립,본교,운영,서울특별시 관악구 봉천동 622-59,37.48781542,126.9437608
A_7010519,서울광진학교,서울특별시 광진구 강변역로 18,특수학교,서울특별시,0,0,B10,서울특별시교육청,7010519,서울특별시교육청,서울특별시 광진구 강변역로 18,/ 서울광진학교 (구의동/ 서울광진학교),02-6715-9001,http://kjin.sc.kr/,남여공학,해당없음,19990115,20230627,특수학교,19990115,공립,,,,37.5373572,127.0917029
B000011790,서울국제고등학교,서울특별시 종로구 성균관로13길 40,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010817,서울특별시교육청,서울특별시 종로구 성균관로13길 40,/ 서울국제고 (명륜1가),02-743-9385,http://sghs.sen.hs.kr,남여공학,일반계,20080507,20230615,고등학교,20070719,공립,본교,운영,서울특별시 종로구 명륜1가 1-27,37.59179115,126.9954907
B000011334,서울금융고등학교,서울특별시 양천구 가로공원로61길 19,고등학교,서울특별시,0,0,B10,서울특별시교육청,7010964,서울특별시교육청,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),02-2694-3710,http://www.seoulfc.hs.kr,남여공학,전문계,19841217,20230615,고등학교,19841217,공립,본교,운영,서울특별시 양천구 신월동 43-8,37.5376165,126.8256209
A_7011483,서울나래학교,서울특별시 서초구 염곡안1길 25,특수학교,서울특별시,0,0,B10,서울특별시교육청,7011483,서울특별시교육청,서울특별시 서초구 염곡안1길 25,(염곡동/ 서울나래학교),02-2058-0190,http://snarae.sen.sc.kr,남여공학,,20190901,20230627,특수학교,20190901,공립,,,,37.4637928,127.0516193
A_1342099,서울농학교,서울특별시 종로구 필운대로 103,특수학교,서울특별시,0,0,B10,서울특별시교육청,1342099,교육부,서울특별시 종로구 필운대로 103,(신교동),02-737-0659,http://seoulnong.sen.sc.kr,남여공학,해당없음,19130401,20230709,특수학교,19130401,국립,,,,37.5848667,126.9686839
A_7011320,서울다솜관광고등학교,서울특별시 종로구 종로58길 30,각종학교(고),서울특별시,0,0,B10,서울특별시교육청,7011320,서울특별시교육청,서울특별시 종로구 종로58길 30,(숭인동),02-6743-0501,http://sds.sen.hs.kr,남여공학,일반계,20120301,20230627,각종학교(고),20120301,공립,,,,37.5718475,127.0175844
A_7011309,서울다원학교,서울특별시 성북구 성북로31길 5-15,특수학교,서울특별시,0,0,B10,서울특별시교육청,7011309,서울특별시교육청,서울특별시 성북구 성북로31길 5-15,/ 서울다원학교 (성북동),02-762-8049,http://dawon.sen.sc.kr,남여공학,,20150901,20230627,특수학교,20150901,공립,,,,37.5941218,126.990931
B000011952,서울대학교사범대학부설고등학교,서울특별시 성북구 월곡로 6,고등학교,서울특별시,0,0,B10,서울특별시교육청,7011109,교육부,서울특별시 성북구 월곡로 6,(종암동),02-913-7305,https://snu.sen.hs.kr/,남여공학,일반계,19461015,20230615,고등학교,19460901,국립,본교,운영,서울특별시 성북구 종암동 7-10,37.59472384,127.0381204
